"abstract","label"
"This article reviews the literature on the onset and dynamics of domestic terrorism, with special emphasis on the interactions between terrorist organizations, the state, and society. Because this literature has often been based on case studies, we seek to impose some structure to its findings. We challenge the distinction between domestic and international terrorism, which truncates the sample of violence, and we show that the actor-sense of terrorism (violence carried out by underground organizations) is the most appropriate model for causal analysis. Terrorist organizations tend to emerge in developed countries in which the state is able to prevent the loss of control over any part of its territory. Terrorists take advantage of the state's mistakes (when, for example, it is over-repressive or makes ineffective concessions) in order to boost their support. Terrorists cannot survive without some degree of support. Consequently, levels of violence and targets are determined by social constraints.","political_science"
"This essay explores how three components of the new political history—research on the motivations behind the rise of conservatism, the discovery of the nineteenth-century state, and arguments about the particularities of public policy—can offer useful analytical tools for political scientists.","political_science"
"Recent years have seen a renewed interest in southern distinctiveness within the United States and its ramifications for the nation. This review provides an analysis of recent works and the interpretive issues they raise. I argue that collectively they have broken with the long-established image of the South in political science, the study of which was long organized around the region's anticipated convergence to the patterns of the post–New Deal North. Recent texts have instead emphasized an enduring commitment to white supremacy and a determining influence for the region in shaping national politics and institutions. I identify two broad pathways of southern influence and discuss the debates over its sources. I then discuss recent works on southern regimes and the debates these have provoked. I conclude by suggesting that overcoming the limits of recent works will ultimately undermine some of our more sweeping interpretive claims and foundational premises.","political_science"
"Starting in the 1990s, scholarship has produced interesting, new, nuanced ideas about the potential role of international institutions in transforming the global political system. Political scientists have achieved a new understanding of how the Westphalian system came into being, and this understanding has provided a rudimentary model of the dynamics of system transformation. The new institutionalism has provided insights into the possible role of institutions. Scholars have developed new understandings of secondary consequences of conducting interactions among nation-states through international institutions. The study of a particular institution, the European Union, has been revitalized and important knowledge has emerged about its dynamics and trajectory. Finally, scholars have begun to raise questions about the properties of a non-Westphalian system, especially about how democratic accountability could be established. This chapter examines each of these developments in turn.","political_science"
"Louis Hartz's “liberal tradition” thesis, which argued that the United States was born and has remained essentially “liberal,” has been the subject of vigorous and sustained criticism in recent years. Prominent among that criticism has been the charge that the thesis cannot explain “the politics of exclusion”: the process whereby members of particular social groups (especially racial groups) have been denied equal access to the rights enjoyed by other Americans. As such, many scholars have sought to replace the thesis with alternative accounts of the political identity of the United States. This review critically analyzes these new accounts. Three in particular stand out from the field: the “multiple traditions” thesis, the “liberalism as exclusion” thesis, and the “liberal multiplicity” thesis. I describe and criticize each in turn before concluding that the thesis closest to the original Hartzian view offers the most to future students of American politics.","political_science"
"This article reviews and analyzes recent research on regional integration. The review is structured along a political economy framework and proceeds in three steps. After analyzing the development of regional integration agreements (RIAs) from a historical perspective, I first discuss regional integration as a consequence of the decision-making calculus of office-motivated political leaders who find themselves under pressure from different societal groups interested in promoting or hindering regional integration. These pressures are conveyed, constrained, and calibrated by domestic institutions, which provide an important context for policy making, and in particular for the choice to enter RIAs. The analysis also highlights the importance of international pressures for regional integration. Second, I summarize the determinants and consequences of variations in regional institutional design. Third, I analyze the normative and strategic consequences of regional integration. The article concludes by outlining opportunities for future research, with emphasis on the domestic politics of regional integration, the causes and consequences of institutional design beyond trade agreements, and the consequences of the increasing number of often overlapping regional agreements.","political_science"
"The United States pays a high price for its health system, and governments pay about half the costs. At the same time, the United States distinguishes itself by failing to provide health insurance for 15% of its population. In this article, I review research on the politics and economics of health to investigate three questions. Does this spending represent good value? Why does the United States spend so much on health? Finally, what technical and political challenges do policy makers face as they turn away from government solutions and toward market-based solutions to the challenge of balancing costs, access, and quality?","political_science"
"Replication of simple and transparent experiments should promote the cumulation of knowledge. Yet, randomization alone does not guarantee simple analysis, transparent reporting, or third-party replication. This article surveys several challenges to cumulative learning from experiments and discusses emerging research practices—including several kinds of prespecification, two forms of replication, and a new model for coordinated experimental research—that may partially overcome the obstacles. I reflect on both the strengths and limitations of these new approaches to doing social science research. NOTE: This article has been corrected and republished as doi:10.1146/annurev-polisci-072516-014127 .","political_science"
"This article analyzes the scholarship on variation among democracies and offers a proposal intended to address the relative lack of consensus over the fundamental conceptual infrastructure underpinning this literature. The framework introduced here differentiates between four dimensions of democracy: authenticity, quality, depth and consolidation—arguing that they may vary with some independence from one another. This approach simultaneously addresses concerns of normative and empirical democratic theory, rooting the conceptualization of democracy's dimensions in central aspirations that motivate normative theorists and political actors. The distinction between authenticity and quality as formulated here centers on the difference between standards understood to be required for membership in the democratic genus and normatively valued goals that surpass such standards. Work on democratic depth, as formulated here, addresses concerns over the possible tension between “minimalist” operational definitions and the underlying idea of democracy with its emphasis on political equality and rule by the people.","political_science"
"This article reviews the literature on the persistence of racial cues and appeals in American elections. I focus on three central themes: racial priming, the influence of the Obama presidential campaigns on racial cues, and racial appeals in the context of a diversifying United States. I identify linkages across these domains while also suggesting avenues for future research. I argue that in the context of a diversifying United States, scholars should develop more measures that capture attitudes that are specific to groups other than African Americans. The nation's growing racial and ethnic diversity is also an opportunity to develop and test more theories that explain the political behavior of racial and ethnic minorities beyond the traditional black–white divide. Finally, since much of the research on racial cues focuses on whites’ racial animus, I suggest that scholars spend more time exploring how racial cues influence the behavior of whites with positive racial attitudes.","political_science"
"The study of race and U.S. politics has always been controversial in the discipline. Theory and evidence are often ignored or misconstrued. Furthermore, literatures that examine the impact of race have developed in relative isolation from one another. We try to address this shortcoming here. We examine research on the influence of race on the political attitudes, behavior, and institutions of both blacks and whites. Our focus is on partisanship, voting, policy opinions, and representation. We identify linkages across these domains and then discuss the implications of this work for assessing the nation's progress toward achieving racial justice.","political_science"
"Individual companies are neglected in American politics scholarship, despite their empirical and normative significance. Interest group theory does not provide an adequate framework for understanding them. Neoclassical microeconomic theory has begun to be developed for political analysis, but its assumptions restrict the scope of its utility. Cyert &amp; March's (1992) “behavioral theory of the firm” provides a more promising foundation, one that dovetails with the historical and institutional tradition in political science. Research in this tradition has begun to analyze how the personal preferences of senior managers, institutional structures, cultural norms, and learning over time affect the political positions and strategies of firms.","political_science"
"How do terrorists and terrorist groups make decisions? And what influence do terrorist decision-making styles have on the course of a terrorist campaign? Efforts to answer these questions have centered on three sets of theories. In order of generality, these are (a) strategic theories, in which the decision to employ terrorism and related forms of political violence is considered to be an instrumental choice; (b) organizational theories, in which the sources of violence are found in the internal dynamics of the terrorist group itself; and (c) psychological theories, in which the decision to employ terrorism is explained within the framework of individual psychology. Most observers agree that these lines of inquiry are not mutually exclusive, but each offers a distinctive approach to terrorist decision making. This essay examines each of these theoretical approaches in turn. It concludes with a brief discussion of the decision-making constraints that help shape terrorist life cycles.","political_science"
"This article reviews efforts to study the impact of money in politics in democracies outside of the United States. In recent years, democracies around the world have begun to publish increasing amounts of data on candidate and party finance. Although much of this information is partial, and some of it is even deliberately misleading, it has nevertheless opened up many new opportunities for researchers to systematically examine the role of money in politics. The development of theories about the origins and impact of political finance regimes and regulations has not kept pace with the newly emerging data. As a result, the field offers increasing scope for researchers to make policy-relevant contributions. Much of the recent research in this area asks how much, and in what ways, the amounts and sources of funding matter. Do either or both of these influence elections or other political outcomes? This article begins by reviewing attempts to answer these questions, then considers some of the promising new areas of investigation in this field.","political_science"
"The growing literature on deliberative democratic practice finds that deliberation is a difficult and relatively rare form of communication. Each moment of a deliberative encounter raises significant obstacles in the path to stimulating greater intentional reflection on public issues. I explore these obstacles in the context of other empirical work in political and social psychology, small group communication, and public opinion. Taken together, these literatures explain why deliberation is difficult to achieve and sustain over time. They also suggest several rules that might assist practitioners in making deliberative democracy work better. Many of the obstacles to deliberative democracy raise questions about key theoretical constructs closely associated with deliberative democratic theory, including equality, legitimacy, autonomy, and reason. I conclude by suggesting that deliberative practitioners, empirical scholars, and theorists might gain from greater interaction.","political_science"
"Deliberative democratic theory has moved beyond the “theoretical statement” stage and into the “working theory” stage. Although this essay revisits some of the main theoretical debates, this is done via a survey and evaluation of the state of deliberative democratic theory as it is being applied in a number of research areas and as it intersects with related normative debates. Five research areas are covered: public law, international relations, policy studies, empirical research, and identity politics.","political_science"
"Economic conditions shape election outcomes in the world's democracies. Good times keep parties in office, bad times cast them out. This proposition is robust, as the voluminous body of research reviewed here demonstrates. The strong findings at the macro level are founded on the economic voter, who holds the government responsible for economic performance, rewarding or punishing it at the ballot box. Although voters do not look exclusively at economic issues, they generally weigh those more heavily than any others, regardless of the democracy they vote in.","political_science"
"In development policy, international organizations have shifted their focus to the importance of good governance and sound institutions. The theory behind this is that only with a high quality of government (QoG) can a country reap the benefits of economic growth and social development. We review the research behind this policy shift and offer a first benchmark statistical analysis. The first section contains a review of the conceptual discussion of what QoG means. Second, we present four salient approaches pertaining to the outcomes of QoG: the debates concerning QoG and democracy, economic growth, corruption, and the rule of law. The third section uses insights gained from these debates to focus on the policy outcomes of QoG—its effects on social well-being, public health, and environmental sustainability. We conclude by discussing possible pitfalls in future research on QoG and development.","political_science"
"For several decades, political scientists who work on the Middle East have been asked by both disciplinary and policy audiences about the region's prospects for democratization. We encounter difficulties in answering that question because it arises from American disciplinary and policy preoccupations, not from regional political dynamics. As a result of those preoccupations, Middle East political scientists have neglected some of the major political forces in the region, while contributing to the development of general comparative theories of democracy and democratization only at the margins.","political_science"
"The subfield of civil–military relations has experienced a remarkable revitalization in recent years, yielding a wealth of intriguing insights. Yet, despite these auspicious developments, research remains unnecessarily divided across multiple dimensions: along the subdisciplinary boundaries of comparative, international, and American politics; within these subdisciplines by independent and dependent variables; by regional focus; by regime type analyzed (democratic, democratizing versus authoritarian); and by scholars' emphasis on normative versus positive analysis. This article aims to bridge existing divides and reduce fragmentation. It proposes several pathways forward, including proposing innovations in deductive theorizing, developing new analytical frameworks, and synthesizing and adjudicating empirical findings. It also suggests ways of bridging to research beyond the study of civil–military relations, such as that on the global phenomenon of democratic backsliding, the efficacy of nonviolent strategies of political struggle, military effectiveness, and the causes and outcomes of interstate war.","political_science"
"We review the use of macroeconomics in political science over the past 40 years. The field has been dominated by new classical theory, which leaves little room for economic policy and focuses attention on what democratic governments can do wrong in the short term. The resulting literatures on political business cycles and central bank independence are large and sophisticated, but they fail, we argue, to account for most of the observed variance in economic policies and outcomes. In the past decade, mainstream macroeconomics has moved away from new classical approaches toward New Keynesian theories with greater scope for macroeconomic policy. These new approaches, with little impact so far in political science, are reviewed and their implications drawn out. Instead of explaining short-sighted government behavior in an economy with little scope for economic policy, the key question for political science may be why governments often pursue longer-run objectives in an economy with considerable scope for economic policy.","political_science"
"Political science has been a central part of my life for over half a century. This essay records thoughts about the discipline, what it has given me, and what I hope I have given it. It records my entrance into the field and the direction of my work, and offers a personal view of the nature of political science. Using my own work as the examples, it traces the evolution of comparative survey research as a method. And it outlines a list of works on citizen voice and political equality. It focuses as well on the openness and breadth of the discipline, two of its finest virtues.","political_science"
"Drawing on recent work and data on social protection in the developing world, this essay evaluates the current state of the art and suggests several important new lines of research. We first examine the historical origin and evolution of social protection systems in developing countries, arguing that insufficient attention has been paid to the authoritarian roots of developing nations' social policy. As a preliminary effort to remedy this shortcoming in the literature, we offer a political logic for the observed variation in the character of institutions of social policy established by nondemocratic regimes. Next, we explore recent research examining linkages between models of economic development and welfare regimes in developing countries. Finally, we turn to the study of the political determinants of the social policy reforms that occurred in the final decades of the twentieth century, arguing that variation in reform across policy areas has been more complex than is generally appreciated in the literature. To explain this variation, we develop a theory that identifies the political coalitions supporting different policy outcomes.","political_science"
"This essay focuses on questions that pertain to the ideological, normative, symbolic, and epochal aspects of political Islam. Political theorists, historians, sociologists, and anthropologists have disagreed on whether political Islam is an exclusively modern political phenomenon or is indebted to long-standing Islamic religious commitments. More specifically, they have also disagreed on whether the shape and ambitions of political Islam are entirely determined by the powers and institutions of the modern, bureaucratic state, particularly its secular desire to control, regulate, and reshape religion. These interpretive debates have often sat uneasily with ongoing normative debates about what kind of secularism democracy requires and whether democracy has priority over liberal rights and freedoms.","political_science"
"Research on nuclear security has gone quantitative. Rapid growth in empirical approaches to the consequences of nuclear weapons in recent years promises to settle some controversies, even as it initiates or resurrects debates that may eventually be resolved with better estimates or data. The toolkit for studying nuclear security had long been bereft of quantitative approaches, undermining the virtuous cycle between theory and evidence. New data and growing confidence in statistical approaches have finally produced a systematic empirical literature on the consequences of nuclear weapons. We review existing studies, organizing the literature along thematic lines. We also discuss challenges facing the emergent quantitative literature and suggest several avenues for future research. Although the terminus of the basic research agenda has been anticipated more than once, the literature on nuclear consequences has shown a remarkable ability to generate novel and often unexpected research questions.","political_science"
"Among political scientists, not only is it uncontroversial to say that judges seek to etch their political values into law; it would be near heresy to suggest otherwise. And yet this article does just that because research conducted by scholars (mostly outside of political science) has demonstrated that the policy goal is not the only motivation; it may not even be dominant for many judges. The evidence is now so strong that it poses a serious challenge to the extremely (un)realist(ic) conception of judicial behavior that has dominated the study of law and legal institutions for generations. In addition to reviewing this evidence, we offer a more realistic conception of judicial motivations and suggest how different approaches to the study of courts can contribute to this new avenue of research.","political_science"
"The aging of the global population, combined with changes in technology and cultural understandings of disease and the body, have thrust discussion and contestation over health into the center of local, national, and global politics. Is the politics of health different from the politics of other policy domains? On a number of dimensions, I conclude that it is. Voters and politicians in the developed world appear more likely to accept redistributive claims with respect to health than they are in other policy areas. Nations vary less widely in spending on health than on other functions of government and policy. Moral claims made about health are more likely to attach to its politics than are moral claims about the environment, labor, finance, and energy. More than these other realms, health politics encompasses issues regarding identity, the human body, and other personal matters that endow the health arena with greater significance. Bureaucratic agencies of state are more involved in the provision and regulation of health politics than in other areas, and the science-related nature of state expertise allows medical science itself to be sculpted in deeply political and administrative ways. The article concludes with reasons why political scientists should approach cross-policy generalizations cautiously, and with a call for greater engagement with health politics—to do for political science what health economics, the history of medicine, and medical sociology have done for other social science disciplines.","political_science"
"Political science has given policy makers many useful methods and models for understanding continuities in the world. The utility of many models that were specified with statistical analysis is likely to be undermined as relations among variables change. Today, globalization, the rapid diffusion of technology, the internet, nongovernment organizations, environmental stresses, and population growth and migration present policy makers with unfamiliar challenges. To keep from being surprised, policy makers need methods that indicate possible outcomes but do not specify probabilities, which can be misleading. Instead, policy makers should have analytic methods that warn of discontinuities and illuminate the forces and processes shaping events. Methods based on or compatible with complexity theory seem promising. I describe two methods that can meet the needs of policy makers: Bueno de Mesquita's political expected utility models and multiple scenario analysis. But methods or theories alone will not keep policy makers from being surprised by future developments. It will also be crucial to ask the right questions.","political_science"
"The philosophical literature on global distributive justice has become both more substantive and more rigorous in recent years. This article surveys some recent positions within that literature and notes that the differences between them often involve different views about the empirical facts underlying global wealth and poverty. This suggests that some headway might be gained in arguments about global justice by a greater engagement between political philosophy and empirical political science.","political_science"
"What do we know about women's negotiation of power in the Global South? The prevailing view tells us that women's power in the Global North is greater than in the South. Yet across analytic levels, the developing world provides striking models of the assertion of women's power that challenge established concepts of political and economic development. At the macro level of state development, research identifies how the subordination of women has been central to the creation and modern infrastructure of liberal democratic states or political orders. Data analysis here provides complementary evidence that the most effective alternatives to patriarchal political orders are originating in the developing world. At the meso level of policy-making processes, developing-world states are more likely than developed-world states to recognize and co-opt women's power. Finally, at the micro level, intrafamily negotiations of patriarchal power are most dynamic in the developing world, with the greatest promise to improve our understanding of the broader systems of power that drive states, policies, and welfare.","political_science"
"American political development (APD) endeavors to understand the dynamism and durability of institutions. This focus has much in common with kindred scholarship in political science on the temporal construction of politics, yet the points of connection between APD and other fields are not always clear. As a remedy, this article reviews the various modes of institutional change found in the literature, the causal mechanisms in each, and the metaphors scholars sometimes use to capture processes that are difficult to observe directly. Using these various modes, mechanisms, and metaphors, scholars of APD explore institutional dynamics at different levels of analysis, highlighting the connections between the micropolitics of situated action and broader transformations at the macro level of the polity. The review concludes by showing how the study of APD speaks to issues of power and political economy that are once again central to political science scholarship.","political_science"
"The study of agenda setting has become curiously disconnected from democratic theory and democratization. Following Schattschneider, Dahl, and recent developments in political theory, I call for its reintegration in theoretical and empirical realms. The concept of agenda democracy allows for better understanding of contests over institutions, significant historical-institutional transformations, the study of inequality and its mechanisms of generation and maintenance, and the building and undermining of democracy. Agenda democracy requires a broad understanding of agendas (beyond a mere menu of final policy choices), recognizes that many democratic regimes have institutions that systematically render agendas nondemocratic, and compels us to look at the interstices of institutions and society (party transformation, petition and grievance mechanisms, advocacy campaigns, initiatives to expand what I call the shortlist of the possible) for moments of significant change. Agenda democracy compels the examination of democratizing agenda restrictions, the study of conservative organizations in politics, and the consideration of decomposing the term “movement.”","political_science"
"This review examines how legislators' race and ethnicity affect the representation of racial and ethnic minorities' interests and priorities in the mass public, how these legislators affect the political participation of these groups, how the presence of these candidates affects voter decision making, and how their prevalence impacts the composition of the parties and the nature of public policy. It also points to new directions and opportunities for scholarship on why minority legislators matter for American politics.","political_science"
"This article focuses on discussions in political theory on climate change in the period 2005–2015, setting them in the context of broader discussions in political theory on the environment and ecology in the period 1990–2005. The themes of justice, politics, and expertise are used to organize the review. It is argued that discussions of justice and climate change could benefit from a richer connection to the literature on historical injustice; that in discussions of the politics of climate change, a comparative advantage of political theory lies in further development of the role of ethos and imagination in reshaping our understanding of the place of the status quo; and that more research into the relationship between expertise and democracy is needed. In conclusion, the idea of the Anthropocene is considered, with the need for further consideration of politics in specifying how humans are transforming the nature of the earth and atmosphere.","political_science"
"The structure and governance of global supply chains not only shape social and environmental outcomes for both countries and firms, but also affect the quality of life at the local level, for those who live and work at each site of production. Existing literature on supply chain governance focuses on the transnational firm and has yielded a wide range of theoretical and empirical findings about firm- and nation-level outcomes. However, we know less about the drivers of variation in more localized social and environmental outcomes across production sites, which may result from local, national, and global actors and institutions that may interact. I provide a brief overview of the dominant literature on supply chain governance, highlighting the tendency to take an actor-centric approach. I then identify opportunities to study local social and environmental consequences of networked production using a more explicitly multi-actor and multi-level approach that can allow us to identify potential trade-offs, double wins, or spillovers between social and environmental outcomes.","political_science"
"Scholars have long been fascinated by the role of international courts in the enforcement of international rule of law. They start with a foundational question: Can international courts affect how international law is implemented? In this review, we lay out four of the most common theoretical arguments for why international courts matter. We then interrogate these accounts. In particular, we examine their views on how much influence courts have and what the likely welfare consequences are for the signatories of an agreement. In so doing, we identify critical conditions that must obtain for court influence under each of the arguments. We then bring more recent scholarship to bear on the plausibility of these conditions. In particular, we examine what research on the structure of law, the preferences of judges, and institutional design implies about the efficacy of international courts based on the four foundational arguments. We conclude with suggestions for future research.","political_science"
"Feminist theory is not only about women; it is about the world, engaged through critical intersectional perspectives. Despite many significant differences, most feminist theory is reliably suspicious of dualistic thinking, generally oriented toward fluid processes of emergence rather than static entities in one-way relationships, and committed to being a political as well as an intellectual enterprise. It is rooted in and responsible to movements for equality, freedom, and justice. Three important contemporary questions within feminist theory concern (a) subjectivity, narrative, and materiality; (b) global neoliberal geopolitics; and (c) global ecologies. Feminist theorists employ the tools of intersectionality, interdisciplinarity, and the intertwinings of scholarship and activism to address these questions. While we labor to contribute to our academic fields, our primary responsibility is to contribute to positive social change.","political_science"
"This article responds to a set of well-known challenges to empirical research on formal institutions in comparative politics. We focus on the case of written constitutions and discuss the scholarly utility of studying such documents in the face of four analytic and theoretical challenges. Each of these challenges, in turn, implies a set of empirical questions, for which we invoke original data to sketch a broad-brushed set of answers. The data analysis and accompanying discussion suggest a set of guidelines for how written constitutions should be deployed in comparative research designs on topics that involve political institutions.","political_science"
"Contact with the carceral state—ranging from police stops to prison time—is a frequent experience in the United States, particularly in communities marginalized on the basis of race and class. In recent years, political scientists have sought to measure the impacts of these encounters on individuals’ and communities’ political engagement. This review describes the main sources of evidence in this literature and what we learn from them. I present a series of stylized facts about the carceral state and political behavior, highlighting places where we know a great deal (such as the relative underrepresentation of people with criminal convictions among voters) and places where more work is needed (such as nonvoting participation and community spillovers). Then, I discuss policy proposals that seek to mitigate the political impacts of the carceral state, and what is and is not yet known about what they might accomplish.","political_science"
"The purpose of this review is to take stock of how party polarization affects governance in the United States. The article begins by defining polarization and discussing the means by which it can be measured. It is undeniable that the two parties have grown more sharply differentiated. Some evidence suggests that the substantive policy preferences of liberals and conservatives diverge more widely, but the case for ideological polarization in the spatial sense is not definitive. Effects on the institutional processes of US government have entailed a hardening of party divisions and a tendency toward centralization of power. Nevertheless, these more cohesive parties are not more effective than their predecessors at enacting policies or managing routine governing responsibilities. The consequences for public policy seem best characterized as “drift” ( Hacker 2004 , p. 246). There is little evidence that party polarization has promoted ideologically extreme policy outcomes or has systematically advantaged either liberalism or conservatism.","political_science"
"Leaders are part of virtually all organized political life. There have been important recent advances in modeling “leaders” as well as clever and innovative empirical studies. We review recent contributions from the political science, economics, and management literatures. We discuss the extent to which these new works represent advances over the major classic works on leadership and organization from the twentieth century. We identify important gaps, chief among them (a) theorizing a role for coercion, (b) modeling the endogenous emergence of leaders, and (c) empirically disentangling the effect of an individual leader from her office, especially when leaders emerge endogenously.","political_science"
"This article compares government responses to the Great Recession of 2008–2009 with government responses to recessions and other economic challenges in the period 1974–1982. We focus on five countries: France, Germany, Sweden, the United Kingdom, and the United States. Across these countries, we observe two broad shifts in crisis responses. First, governments have in the recent period eschewed heterodox crisis policies and relied more exclusively on fiscal stimulus. Second, tax cuts have become a more important component of fiscal stimulus while spending cuts have featured more prominently in governments' efforts to consolidate their fiscal position. We argue that crisis responses reflect the interests and power of domestic actors as well as external constraints and the nature of the economic problems at hand.","political_science"
"Research on clientelism often starts from a shared puzzle: How can clientelism be a viable electoral strategy if voters can renege on their commitments to politicians? The standard solution proposed is that politicians resolve this commitment problem with voters through monitoring and enforcement. But there has been startlingly little evidence of individual-level monitoring and enforcement in the recent literature, and many studies now document the use of clientelism even where politicians are aware that the commitment problem remains completely intractable. When read together, recent studies suggest that the focus on resolving the commitment problem is a red herring. Instead, it is increasingly clear that clientelism does not need to be monitored and that the commitment problem does not bind as politicians choose their electoral appeals. New puzzles, motivated by advances in the recent literature, deserve comparatively more attention in future research.","political_science"
"This article considers the potential to use knowledge of expected electoral system effects to engage in electoral engineering. The review focuses on contributions made in the past dozen or so years and is limited to five specific questions: How do electoral systems affect (a) the proportionality of seats–votes relationships, (b) party proliferation, (c) the ideological nature of party competition, (d) voter turnout, and (e) the degree of match between the preferences of citizens and the policy choices of the government?","political_science"
"We review the literature on the rise of identity politics and populism in Europe. Populist parties have gained large vote shares since the Great Recession of 2008. We observe in many countries, and even in the European Parliament, a transformation of the main dimension of politics from the left–right cleavage to a new cleavage opposing the mainstream parties to populist parties. We examine how this transformation relates to changes in voter attitudes and the adjustment of political parties to these changes. Two main types of causes for the rise of populism have emerged: economic and cultural. In reviewing the evidence, we find a complex interaction between economic and cultural factors. Economic anxiety among large groups of voters related to the Great Recession and austerity policies triggers a heightened receptivity to the messages of cultural backlash from populist parties.","political_science"
"The Eurozone's present state of crisis originated from decisions made at its creation. The decision to create a monetary union was motivated by political objectives and completely disregarded the economics of a monetary union. Political leaders did not understand the necessary economic conditions for a successful monetary union and did not recognize the inherent fragility of the monetary union they established. They showed the same disturbing lack of understanding of the economics of the sovereign debt crisis in 2010. They misdiagnosed the problem, and their response included disastrous decisions that intensified the crisis. This review explains these errors and concludes with recommendations for saving the euro.","political_science"
"We consider the relationships between the collective preference and non-cooperative game theory approaches to positive political theory. In particular, we show that an apparently decisive difference between the two approaches—that in sufficiently complex environments (e.g. high-dimensional choice spaces) direct preference aggregation models are incapable of generating any prediction at all, whereas non-cooperative game-theoretic models almost always generate prediction—is indeed only an apparent difference. More generally, we argue that when modeling collective decisions there is a fundamental tension between insuring existence of well-defined predictions, a criterion of minimal democracy, and general applicability to complex environments; while any two of the three are compatible under either approach, neither collective preference nor non-cooperative game theory can support models that simultaneously satisfy all three desiderata.","political_science"
"How has populism transformed party systems in Europe? I survey the varieties of populism, the sources of their support and the different ways that they appeal to voters. I use data from the Chapel Hill Expert Survey to explore whether populist parties are intensifying competition on the cultural dimension, accelerating the decline of mainstream parties, and increasing polarization. I argue that while left and center populist parties have upended existing structures of competition, it is longstanding conservative parties, remodeled using ethnopopulism, that have been the most consequential for the substance of political competition and the trajectory of domestic politics. I consider the behavior of incumbents and argue that varieties of populism should shape our expectations of what happens when populists rule: While left populist parties in power over the last decade have tended to become more ordinary, sometimes even shedding antiestablishment and anti-EU positions, ethnopopulist parties in power have used harsh “us-versus-them” appeals, misinformation, and democratic backsliding in their pursuit of more power.","political_science"
"Post-2003 civil wars are different from previous civil wars in three striking ways. First, most of them are situated in Muslim-majority countries. Second, most of the rebel groups fighting these wars espouse radical Islamist ideas and goals. Third, most of these radical groups are pursuing transnational rather than national aims. Current civil war theories can explain some of what is going on, but not everything. In this article, I argue that the transformation of information technology, especially the advent of the Web 2.0 in the early 2000s, is the big new innovation that is likely driving many of these changes. I offer a theory to explain why rebel groups, especially those in Muslim countries, have chosen to pursue a particular type of extreme ideology and goals. I then identify the six big implications this new information environment is likely to have for rebel behavior in the future. Innovations in information and communication technology are currently manifesting themselves in the rise of global Jihadi groups in the Muslim world, but we can expect them to be exploited by other groups as well.","political_science"
